date,tweet,word
2019-11-09 23:59:15+00:00,Realme X2 Pro Flipkart Teaser Tips Availability Ahead of India Launch on November 20 http://latesttechnews.org/technology-news/android/realme-x2-pro-flipkart-teaser-tips-availability-ahead-of-india-launch-on-november-20/,flipkart
2019-11-09 23:41:00+00:00,Took a lot of petitions. I am very upset Flipkart's experience is the worst,flipkart
2019-11-09 23:39:01+00:00,Nokia revival showcases the importance of keeping an open mind and embracing change. Nokia partners Flipkart to launch smart TVs in India ,flipkart
2019-11-09 23:37:46+00:00,"Finally finished reading #BigBillionStartup - The untold @Flipkart story by @MihirDTweets . What a great read! Throughly enjoyed it. Well done, Mihir. @_sachinbansal @_Kalyan_K @binnybansal @amazonIN @senjam @beastoftraal @rajneeeshkumar @catchsheetal @SarahGideon @WalmartInc",flipkart
2019-11-09 23:34:58+00:00,@Flipkart ur specialist ask me to share the government id proof and i done it also but still you guys not refunding my money. why? it will credit or not,flipkart
2019-11-09 23:28:01+00:00,"To ensure that your Flipkart account information is safe, please start a private message with us. (2/2) - Suhas ",flipkart
2019-11-09 23:19:42+00:00,Stop buying Chinese crap online from amazon and flipkart. U will see economy booming.,flipkart
2019-11-09 23:19:28+00:00,,flipkart
2019-11-09 23:18:42+00:00,https://youtu.be/Q-YbTe9hQ6Y,flipkart
2019-11-09 22:46:47+00:00,نوكيا تخطط لإطلاق أجهزة تلفاز ذكية بالتعاون مع Flipkart في الهند هاشتاق عربي تخطط شركة نوكيا لإطلاق خط إنتاج لأجهزة التلفاز الذكية في الهند خلال الفترة القادمة، وذلك بالتعاون مع العملاق الهندي المتخصص في صناعة المنتجات الإلكترونية والاستهلاكية Flipkart. … https://ift.tt/2NvNGYo,flipkart
2019-11-09 21:49:02+00:00,@Flipkart #consumer case on you Be ready,flipkart
2019-11-09 21:46:19+00:00,"The ppl you r aiming your taunt at, r the flag bearers for the 7 crore Indian traders. And they could teach a lot about business to a lot of ppl. And what’s your expertise in business,I doubt you have any!",flipkart
2019-11-09 21:34:34+00:00,This is how you provide service to your customers by giving miss call. That's great. Disconnecting the call at first ring and mention that you have tried reach us. @flipkartsupport @Flipkart ,flipkart
2019-11-09 21:30:24+00:00,They just give u dates only and in a day called u manytime for timepass only but never give u solution just say sorry to u and wroght u we r just marketplace go to seller or brand they dont care of customers #flipkartsupport #flipkartfraud,flipkart
2019-11-09 21:16:26+00:00,They r market place na but they sold own products also they make http://fool.to goverment and customers flipkart being foolkart hahhaa,flipkart
2019-11-09 21:14:45+00:00,U paid them so they dont care for u now go to counrt becoz they told u sorry only or waste ur time only give u tarikh pe tarikh only,flipkart
2019-11-09 21:13:42+00:00,"I had ordered the shoe and when it came, it was big in size, that's why I wanted to exchange it. But Flipkart neither picked up the exchange nor delivered till the maximum delivery date. And canceled the exchange by himself.@Flipkart @flipkartsupport",flipkart
2019-11-09 21:13:04+00:00,they dont care for customers they learn that how to be rude and said only sorry to customers becoz they r there for that only not for support,flipkart
2019-11-09 21:11:39+00:00,Here also same,flipkart
2019-11-09 21:11:25+00:00,They dont care whats ur problem they waste ur time only they called u and give u date & maybe they think u forgot the problem after sometime so they pass ur time only then said sorry to u & answer we cant do anyting about ur problem,flipkart
2019-11-09 21:09:18+00:00,Kindly clear that to me and all buyers who buy products from flipkart If flipkart is market place as per ur mail so whats that in 2nd pic marq by flipkart its GOI FDI rule broken by #Flipkart ? ,flipkart
2019-11-09 21:08:59+00:00,India's worst shoping site - @amazonIN @Flipkart is way better than this. @AmazonHelp,flipkart
2019-11-09 20:59:03+00:00,@flipkartsupport is bar bhi fake update kiya technical ney nahi call kiya nahi massage pls my problem solved flipkart. Flipkart very bad service . I m not happy this service ,flipkart
2019-11-09 20:57:18+00:00,You all are froud . unhappy with your service .my product is not delivered till 41 days . I know you are speechless saram karo yaar faltu ka drama kyun karte ho social site par,flipkart
2019-11-09 20:53:29+00:00,9619252597. ravindar.singh8@gmail.com,flipkart
2019-11-09 20:52:41+00:00,@flipkartsupport Amazon is far far better than Flipkart..plz go for Amazon ..not Flipkart,flipkart
