date,tweet,word
2019-11-28 23:53:29+00:00,@myntra @_Amar_N worst customer support provided by http://Myntra.Exchange products were lost by your logistics team &amp; u were not able to track it.complaint was registered with ur team&amp; after 40 days u r saying nothing can be done on ur side. Refund request was also declined,myntra
2019-11-28 21:56:14+00:00,Hi Sahil! We've responded to your concern under the following link: http://srkl.in/6018BIh7ps Request you to have a check for the same. -SD,myntra
2019-11-28 21:56:02+00:00,Hi Sahil! We've responded to your concern under the following link: http://srkl.in/6017BIh7pS Request you to have a check for the same. -SD https://twitter.com/messages/compose?recipient_id=89443197,myntra
2019-11-28 21:43:48+00:00,I Can not login my account I have to exchange the jacket Because of Long in size And its last date is 30Th november Kindly Give me the solution of this Mail Id Sahil.arora32@ymail.com,myntra
2019-11-28 21:39:05+00:00,I Can not login my account I have to exchange the jacket Because of Long in size And its last date is 30Th november Kindly Give me the solution of this Email sahil.arora32@ymail.com,myntra
2019-11-28 21:29:09+00:00,Enna daa @myntra app la kuda thalaivar ah vachi advertisement poduringa idhukuagavea rendu shirt vaangalaam pola iruku ,myntra
2019-11-28 21:10:40+00:00,#Myntra - (Black Friday Sale! Get 40-70% Off) Cheap Price Discount Offer - #ApparelClothing #India #Shop #Deal #Offer #Sale http://bit.ly/2DmKrN7,myntra
2019-11-28 20:51:09+00:00,"While I suspect you missed the tone of my previous tweet, I'll, nonetheless, buy something right now at 2am in the night if you give me a personalized coupon for 70% off. 80% off and I buy a t-shirt of your choice + wear it to office.",myntra
2019-11-28 20:40:34+00:00,"We value you, Pulkit! And as always, are on the never-ending lookout for the best for you. Happy shopping! -RA",myntra
2019-11-28 20:37:03+00:00,Finally. I spent 37 months waiting for a huge discount like this. I can come back to my favourite shopping website once again. Oh wait! There's free shipping too! This is like the best gift I've ever received. Love you @myntra ,myntra
2019-11-28 20:31:28+00:00,"Did you guys miss us? Cuz we are BACK! With more style tips, celeb moments & ways to ace your social media game! You can now watch your favourite episodes exclusively on the Myntra App anytime - http://bit.ly/35G0VMj #MyntraFashionSuperstar #StayStylish",myntra
2019-11-28 20:11:47+00:00,"Oh! That's strange, Supratim! We request you to check if you're using the latest version of our app. Kindly uninstall and re-install the application. Also, if you're on our website make sure to clear the browsing (cont) http://srkl.in/l/6012BIh7RO https://twitter.com/messages/compose?recipient_id=89443197",myntra
2019-11-28 20:02:12+00:00,@myntra Please don't lure me with offers if this is what waits for me at the end. ,myntra
2019-11-28 19:56:00+00:00,"Do not be disheartened, Saniya! We understand your concern regarding the product showing out of stock. Few products listed on our app/website have been the clear favorite of our customers, due to which the products (cont) http://srkl.in/l/6010BIh7uE https://twitter.com/messages/compose?recipient_id=89443197",myntra
2019-11-28 19:52:44+00:00,"HEY @Uber_India, @amazonIN, @myntra and @dominos_india Y U NO @getsimpl #KeepItSimpl",myntra
2019-11-28 19:51:27+00:00,"Hi, Suprio! It's upsetting to know that you have a strong reason for not shopping with us. We'd be more than happy to solve the problem if you could kindly elaborate on your concern and DM us your regd. Email ID and the order number(If any). We await your response. -MK https://twitter.com/messages/compose?recipient_id=89443197",myntra
2019-11-28 19:34:33+00:00,"Dear @myntra, There must be strong reason I don’t buy from you anymore. Try focusing on the problem. 20% off is not the solution. Ok. Ta. Suprio ",myntra
2019-11-28 19:32:59+00:00,"Hi, Aditi! It seems you're a bit perturbed regarding the refund not reflecting in your account. Not to worry, the refund for Myntra credit usually gets credited immediately. If in case of a delay, we request you (cont) http://srkl.in/l/6016BIh7OE",myntra
2019-11-28 19:26:04+00:00,"Love%2520the%2520ease%2520of%2520@getsimpl.%2520pls%2520integrate%2520with%2520@Uber_India,%2520@amazonIN%2520and%2520@myntra%2520 #KeepItSimpl",myntra
2019-11-28 19:17:02+00:00,The Black Friday Sale is live on Myntra. Make the most of it now. Start shopping now - https://buff.ly/2QYNHWR #BlackFridaySale #Myntra ,myntra
2019-11-28 19:16:56+00:00,The H&M Black Friday Sale is live on Myntra. Get the best of styles and trends at flat 20% off today. Shop now - https://buff.ly/34qGW3Q #HMOnMyntra #Myntra #BlackFridaySa,myntra
2019-11-28 18:43:33+00:00,Here's My Wishlist. #HRXFitnessFest @hrxbrand,myntra
2019-11-28 18:36:19+00:00,Myntra Black Friday Sale | 29th Nov - 1st Dec | 40% - 70% OFF - https://clnk.in/jODX Extra 10% Cashback using HDFC Debit Cards / Payzapp,myntra
2019-11-28 18:26:08+00:00,@myntra customer feedback is very important please take the issue seriously and try satisfying this customer,myntra
2019-11-28 18:16:16+00:00,Dear @amazonIN @Flipkart @AJIOLife @myntra @JabongIndia @snapdeal @PaytmMall would u ever sell something like this? @walmartindia @vijayshekhar @1kunalbahl @_sachinbansal @ndtv @aajtak @BBCHindi @ZeeNews @TimesNow @republic @htTweets This is great @TataCLiQ @cromaretail for us..,myntra
2019-11-28 18:15:05+00:00,We've replied to your DM. - AJ,myntra
2019-11-28 18:06:18+00:00,Hi Disha! We have responded to you via DM. Please have a check. - SH,myntra
2019-11-28 17:48:28+00:00,"Hi Priyam! Thank you for confirming the pickup of the products. Please be informed, all the products are in transit and it will take 7 business days for the products to reach our warehouse. Once the products reach (cont) http://srkl.in/l/6013BIh7BR",myntra
2019-11-28 17:46:18+00:00,"Hi Ram! Please be informed, FLIPKART PAY LATER is applicable only for those customers who have Flipkart account and Myntra account with the same e-mail ID. We kindly request you to contact Flipkart customer support ""1800 208 9898"" so that (cont) http://srkl.in/l/6015BIh76L",myntra
2019-11-28 17:46:03+00:00,"@MyntraSupport Worst service, i had purchased a clothing product and now your customer support says I cannot return that it cannot be returned due policy of returning in 2 day. I was requesting for return on 3rd day. This will be last time I will purchase from Myntra",myntra
2019-11-28 17:45:15+00:00,@myntra team.... Y there no Flipkart Pay Later option on Myntra payment page? Is it removed ???,myntra
2019-11-28 17:43:24+00:00,This is not expected from Myntra . Bad product supplied by you ,myntra
2019-11-28 17:38:05+00:00,@MyntraSupport @myntra @myntra_engg ..can anyone please reply..,myntra
2019-11-28 17:33:05+00:00,@myntra product was picked yesterday but there is no update since yesterday on app There is still showing Out for pickup,myntra
2019-11-28 17:30:26+00:00,"See the complete screenshot, you missed the main point",myntra
2019-11-28 17:28:17+00:00,"Ravi! We understand you're not happy with the experience. Please be assured, we have already highlighted the issue & are working on it. Further, one of our case managers will get in touch with you by tomorrow anytime between 11 AM to 8 (cont) http://srkl.in/l/6015BIhAC1",myntra
2019-11-28 17:22:04+00:00,@myntra I got my order delivered without price tag. I raised return and 2 complaints with myntra support but my return is still on hold and now support team is not responding. Why are these things not taken care off while dispatching????? ,myntra
2019-11-28 17:18:10+00:00,Actually 4 t-shirts and 1 jeans,myntra
2019-11-28 17:15:38+00:00,"are you ppl realy intrested in retaining your old customers, again today I got order delivered msg for 1 jeans and 3 t-shirts, all I got is some ladies T-shirt which didnt even ordered @MyntraSupport @myntra ",myntra
2019-11-28 17:15:36+00:00,What happened to your services @myntra ?,myntra
2019-11-28 17:08:08+00:00,We are giving a 500Rs Myntra E-Gift Card to one of our lucky follower. #iSpecssgiveaway How to make your entry: 1. Follow @ispecss on Instagram. 2. Subscribe to our YouTube Channel http://YouTube.com/iSpecss 3. Mention… https://www.instagram.com/p/B5artO-p9sQ/?igshid=xh2wv9qs0bne,myntra
2019-11-28 17:04:49+00:00,"Sorry to know that you have not received an email, Pravin! Please check in the spam or junk folder. We have re-sent an email to your registered email ID kindly have a check. Appreciate your understanding. -OS",myntra
2019-11-28 17:01:33+00:00,"Hitesh, we prefer to get in touch with you on call so that we can discuss and direct the situation to it's most appropriate manner. Please DM us your registered email address and contact number. We await your response. -RA",myntra
2019-11-28 16:59:53+00:00,We've replied to your post via DM. Please have a check. -MK,myntra
