date,tweet,word
2019-11-03 23:50:03+00:00,"Freshers & Exp Flipkart in Domestic BPO / Call Center Bangal in Bangalore, Karnataka, India: bpo https://postjobfree.com/job/gzoufu",flipkart
2019-11-03 23:41:20+00:00,Congrats! Dhananjay Shahi appointed as Deputy General Counsel & Senior Director M&A at Flipkart,flipkart
2019-11-03 23:40:01+00:00,"Freshers & Exp in Flipkart BPO Customer Support Bangalore in Bangalore, Karnataka, India: bpo https://postjobfree.com/job/gzoo6x",flipkart
2019-11-03 23:24:06+00:00,@Flipkart i live in usa. I http://want.to buy something from.your website and send it to my friend who lives in India. I want to know if i can use my visa or debit card fro.usa.,flipkart
2019-11-03 23:03:57+00:00,मैंने@Flipkart से दिवाली ऑफर में रेडमी नोट 7S मोबाइल लिया था जो मुझे 30/10 में डिलीवरर हुआ था उसके बाद से मैंने उसको रिप्लेस करने के लिए 6-7 कंप्लेंट की लेकिन @Flipkart की तरफ से मेरी कंप्लेंट का कोई असर नहीं हुआ। मुझको यह फोन रिप्लेस करना है इस को जल्द बदले।,flipkart
2019-11-03 22:19:29+00:00,@Flipkart fed up with flipkart service Anytime our order get cancelled if they are unable to deliver Ordered RedmiNote7pro on 24Oct under exchange offer that has been cancelled two hours back. Don't know why? Order id ending 8000,flipkart
2019-11-03 22:02:56+00:00,@Flipkart is cancelling orders without any notice. This happened for second time. They want us to place orders agin for the 3rd time. Do you think customer is fool? @amazonIN is and always will be the best. #flipkartcustomersupport #FlipkartFraud #FlipkartCancels,flipkart
2019-11-03 21:52:21+00:00,Realme is just get a top most selling brand on Flipkart Realme 3 1 million smartphone sell Realme 5 1.5 million smartphone sell It is fast growing company @MadhavSheth1 @realmecareIN @realmemobiles,flipkart
2019-11-03 21:43:29+00:00,"I know the sellers are out of your control and I got cheated, but will never let it happen again ! Going to uninstall flipkart app coz big cheaters are there which is my responsibility to save myself from them. See the difference @Flipkart ",flipkart
2019-11-03 21:07:17+00:00,I have paid it through flipkart pay later and it's not reflecting in the statement. If refund has been initiated then where the hell money gone?????,flipkart
2019-11-03 21:06:34+00:00,"Probe business models of Amazon, Flipkart as deep discounts causing GST loss, CAIT asks FM Nirmala Sitharaman https://www.financialexpress.com/industry/sme/probe-business-models-of-amazon-flipkart-as-deep-discounts-causing-gst-loss-cait-asks-fm-nirmala-sitharaman/1747997/ via @FinancialXpress",flipkart
2019-11-03 21:04:55+00:00,Same problem i faced with flipkart but after three months i havenot got any solution,flipkart
2019-11-03 21:03:34+00:00,@flipkartsupport Ur transaction option doesn't work. I've been monitoring since 3 weeks. Is there a way to buy product using bajaj or new introduced cashless card offered by flipkart??? ,flipkart
2019-11-03 20:55:26+00:00,"@Flipkart I have placed an order for a tshirt with lot of other things. I received all other things but not the tshirt. I raised a complaint and following up with that since more than 45 days, can you do something??? ",flipkart
2019-11-03 20:49:39+00:00,@Flipkart cs@flipkart.com emailed me saying that they are trying to contact on my mobile number however unable to reach me. Just to confirm my number is always reachable and no one tried to contact me. I didn't get any message from my missed call alert service as well.,flipkart
2019-11-03 20:42:43+00:00,Second time visit nahi hoya aur technical ney ap ko bataya ki visit hogaya ap ku fake information di pls my problem solved (flipkart) I. M not happy,flipkart
2019-11-03 20:42:39+00:00,@nch14404 #Flipkart #OmniTechRetail My Grievance Number:-1714923 My order no with flipkart is OD116688697915113000 Replacement Order Product again faulty I want Replacement of the Product again with Genuine Product and Proper Checking. Flipkart always excuse Plz Solve asap,flipkart
2019-11-03 20:41:15+00:00,@flipkartsupport @Flipkart I have made payment of pay later amount has been deducted from my account but in Flipkart showing pending please help my last date of payment is 10th Nov 2019 Or please call me @9820743771,flipkart
2019-11-03 20:35:35+00:00,"I am assured since 1 oct from your bloddy support staff, keeps frustrating the issue realized and it is more than 1, month, I don't know what's your ridiculous staff is doing in this without updating to customer. Give me details of your legal dept. to send you notice.",flipkart
2019-11-03 20:35:28+00:00,"I am assured since 1 oct from your bloddy support staff, keeps frustrating the issue realized and it is more than 1, month, I don't know what's your ridiculous staff is doing in this without updating to customer. Give me details of your legal dept. to send you notice.",flipkart
2019-11-03 20:35:19+00:00,"I am assured since 1 oct from your bloddy support staff, keeps frustrating the issue realized and it is more than 1, month, I don't know what's your ridiculous staff is doing in this without updating to customer. Give me details of your legal dept. to send you notice.",flipkart
2019-11-03 20:27:14+00:00,@Flipkart,flipkart
2019-11-03 20:26:24+00:00,@Flipkart @flipkartsupport ordered a phone for my grandfather. He didn't like the UI of it and wishes to buy another phone. Your return policy only says of replacement. Can I get balance in my wallet to buy a new phone for him? How on earth I can check UI before buying a phone.,flipkart
2019-11-03 20:21:30+00:00,This is @Flipkart customer support. At mid night they take more than 30 mins to reply for a single query. If by mistake you have some query on daytime you have to wait for a week. Am i right @flipkartsupport,flipkart
2019-11-03 20:19:34+00:00,"@Flipkart is big cheat, I ordered phone almost a week back and made payment when checked today realized it not even started processing, Shame on you!!",flipkart
2019-11-03 20:14:03+00:00, whatte sweetie,flipkart
2019-11-03 20:13:19+00:00,#omnitechretail #Flipkart #flipkartsupport #thomson My order no is OD116688697915113000 THOMSON R9 Led tv Order date 2 Oct Delivered 5 Oct Complaint For Replacement :- Faulty Product received Replacement Product received On 2 Nov Again received faulty Product. What is this?,flipkart
2019-11-03 20:10:42+00:00,@Flipkart is now expert in providing worst E- Com shopping experience. Escalation team is not responding to a long pending issue since 1 Oct. Keeping customer money for more than 1 month and such autocratic approch is unacceptable.Incident: IN1910221511230119957],flipkart
2019-11-03 20:10:33+00:00,@Flipkart is now expert in providing worst E- Com shopping experience. Escalation team is not responding to a long pending issue since 1 Oct. Keeping customer money for more than 1 month and such autocratic approch is unacceptable.Incident: IN1910221511230119957],flipkart
2019-11-03 20:10:09+00:00,@Flipkart is now expert in providing worst E- Com shopping experience. Escalation team is not responding to a long pending issue since 1 Oct. Keeping customer money for more than 1 month and such autocratic approch is unacceptable.Incident: IN1910221511230119957],flipkart
2019-11-03 20:06:26+00:00,That is indeed awkward. Flipkart sure is trying hard.,flipkart
