date,tweet,word
2019-11-21 23:57:23+00:00,Even @ficci_india is collaborating with them. What a shame? They are not successful by selling below their purchase price suffering losses of 1000s of crores or they think business is only for making losses to kill Indian businesses. Is loss making a success? Is being a murderer,flipkart
2019-11-21 23:56:31+00:00,Pilot project commences with Japan http://bit.ly/37oq9Rb @ExportersIndia @ExportWW @IndiaEximBank @EximBankUS @CloudExpoAsia @AeroIndiashow @ICCCImumbai @CIIEvents @IndianBankInfo @TiEGlobal @USIBC @UKIBC @Walmart @Flipkart @amazonIN @DGCX @WorldPatentRat @JPO_JPN @IndiaPatent,flipkart
2019-11-21 23:54:49+00:00,When such low tech business is not with Indians then what else would be? When we use MNC marketplaces for buying what's use of saying #madeinindia #MakeInIndia? Better say make India slave again. Let's bring back East India Company in for form of @amazonIN @Flipkart to kill it.,flipkart
2019-11-21 23:52:46+00:00,Flipkart Invests $4M In #EasyRewardz To Boost Customer Engagement #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold Read → https://bitcoin.cartel.click/flipkart-invests-4m-in-easyrewardz-to-boost-customer-engagement/,flipkart
2019-11-21 23:37:39+00:00,"Sorry for that. Request you to elaborate your concern and help us with the order ID, so that we can check and assist you further. To ensure that your Flipkart account information is safe, please start a private message with us. - Suhas ",flipkart
2019-11-21 23:27:49+00:00,Part of your anti-portfolio. Just like Flipkart for moi.,flipkart
2019-11-21 23:21:14+00:00,My concern is not about refund. Time taken by Flipkart for entire process is my concern. Anyhow I will get my money back but you are loosing valuable customers day by day. Better if you try to improve..,flipkart
2019-11-21 22:57:22+00:00,Thanks,flipkart
2019-11-21 22:30:28+00:00,"Lol 8k price difference It is not your daddy's money It is people choice OnePlus don't have Headphone jack and 50watt charging, fastest finger print, bright display ",flipkart
2019-11-21 22:28:28+00:00,Will it work with Asus Zenfone 5z,flipkart
2019-11-21 22:22:16+00:00,"To ensure that your Flipkart account information is safe, please start a private message with us. (2/2) - Suhas https://bit.ly/2OgiIkt",flipkart
2019-11-21 22:20:27+00:00,@_Kalyan_K @Flipkart guys i have ordered motto one action and i received the product with display pop out and there was no charger and usb cable you are not helping me you are not giving right information i have a proof of tech visit . ,flipkart
2019-11-21 22:06:14+00:00,"Sorry for that. Request you to elaborate the concern, so that we can check and assist you further. To ensure that your Flipkart account information is safe, please start a private message with us. - Suhas ",flipkart
2019-11-21 22:04:14+00:00,"That's the result of exiting too early @NischalShetty Even if it's not the actual amount, definitely it wasn't close to $20B - the @Flipkart exit! You sell, you lose. ",flipkart
2019-11-21 22:03:40+00:00,@flipkart Congratulations flipkart for the slowest customer service in all India ! Disappointing services.,flipkart
2019-11-21 22:03:40+00:00,"@Flipkart one of the worst customer service I have ever seen in my life, They take 4 Minutes to reply on chat service and after every reply, they take another 5 Minutes, still issue is pending. I am working in the customer service as well, but this was pathetic.",flipkart
2019-11-21 21:35:29+00:00,"""Counterpoint: in Q3, smartphone sales online grew 55% YoY in India to 22.5M units, of a total of 49M sold, with 57% of them sold via Flipkart and 33% via Amazon (The Financial Express)"" ",flipkart
2019-11-21 21:32:55+00:00,@flipkartsupport @Flipkart from 11 Nov. U did not be except saying #sorry and #delaying,flipkart
2019-11-21 21:29:35+00:00,"Counterpoint: in Q3, smartphone sales online grew 55% YoY in India to 22.5M units, of a total of 49M sold, with 57% of them sold via Flipkart and 33% via Amazon (The Financial Express) http://dlvr.it/RJpPbn via @Techmeme",flipkart
2019-11-21 21:28:39+00:00,"Counterpoint: in Q3, smartphone sales online grew 55% YoY in India to 22.5M units, of a total of 49M sold, with 57% of them sold via Flipkart and 33% via Amazon (The Financial Express) ",flipkart
2019-11-21 21:26:31+00:00,"Counterpoint: in Q3, smartphone sales online grew 55% YoY in India to 22.5M units, of a total of 49M sold, with 57% of them sold via Flipkart and 33% via Amazon (The Financial Express) https://www.financialexpress.com/industry/online-channels-account-for-half-of-smartphone-shipments-in-q3/1771856/ http://www.techmeme.com/191121/p31#a191121p31",flipkart
2019-11-21 21:24:11+00:00,@flipkartsupport @Flipkart Mobile no 8763776838 Order cell bottle amount 801 double payment Total amount 801 + 801 = 1602 You refund 801 Rest amount 801 After 22 days @Flipkart @flipkartsupport did nothing except delaying the issue . When U return/refund the rest amount 801,flipkart
2019-11-21 21:19:06+00:00,@flipkartsupport ESCALATED TO BANGLORE HEAD OFFICE ESCALATED TO THEFT FLIPKART CART ESCALATED TO COURIERS DEPT ALSO,flipkart
2019-11-21 21:16:45+00:00,"@Flipkart ESCALATED TO Sorry to hear this, Harry. We certainly understand your concern here. Please be assured, we're already sorting this out for you and will get back to you with an update. Your patience is highly appreciated. - Subhanjali",flipkart
2019-11-21 21:11:39+00:00,@Flipkart for your technical problem I had suffered for 22 days. Whenever I issue a complain same old answer wait for 24/ 48/72 Hrs. #COD #DoublePayment #FlipkartDoingNothing,flipkart
2019-11-21 21:04:20+00:00,"@flipkartsupport Hi Hardeep, Order ID: OD116886667174918000 Thank you for your valuable time over the call. I am Srabani writing from the Escalations team of Flipkart. I assure you that we will take complete ownership of the case and solve the same with the best possible",flipkart
2019-11-21 20:49:48+00:00,@_sachinbansal @Flipkart @flipkartsupport ordered hoodie on 30th October delivered on 7th Nov return req placed on 7th Nov collected item by delivery boy on 10th Nov today it's 21st nov still I didn't get my money back. Great service guys. Entire process took 1 month apprx.,flipkart
2019-11-21 20:42:20+00:00,Congratulations Bhai Waah Sala meri kismat kab chamkegi aur kab mai mobile jeetuga ,flipkart
2019-11-21 20:32:35+00:00,This is done to make sure that all customers have an equal opportunity to buy the item on Flipkart. Hope you understand. - (2/2) Suhas ,flipkart
2019-11-21 20:26:26+00:00,@Flipkart My account blocked without any reason. Against i complaint consumer court. they are blocking flipkart plus account or without any prior notice. Now we won't be able to to log in to our acc anymore. so we all people decided that we will go for a strike.,flipkart
2019-11-21 20:25:39+00:00,@FlipkartStories @Flipkart no support on a pending complaint..you guys are real pathetic..@jagograhakjago @consumeraction,flipkart
2019-11-21 20:24:02+00:00,@amazonIN sorry I went to -&gt; @Flipkart and became Flipkart plus member to be treated badly. Wish I had extended my Prime membership.,flipkart
2019-11-21 20:23:00+00:00,"To ensure that your Flipkart account information is safe, please start a private message with us. (2/2) - Suhas https://bit.ly/2OgiIkt",flipkart
2019-11-21 20:22:06+00:00,"@Flipkart worst service by both your chat support system and call support system. And more worser the sellers in your platform. The order gets place, order moves to shipped and Bam order is cancelled for no particular reason. If you can't sell a product, why post it only here?",flipkart
2019-11-21 20:13:29+00:00,@Flipkart @indialegalmedia @thebharatseva @ianuragthakur @aajtak @ZeeNewsHindi #FlipkartMonopoly #Harrasing #IndianCustomers no resolution since 14 Oct to till date.Flipkart was good customer oriented company till it was indian. Now @Walmart making indians fool @DrKumarVishwas,flipkart
2019-11-21 20:06:38+00:00,attached questionare on priority basis to think else why I shouldn't file case against #FraudFlipkart ? @FlipkartStories @flipkartsupport @Walmart @WalmartInc,flipkart
2019-11-21 20:05:19+00:00,"RuPay card accept 100% all POS machines in India & all major websites in India. use RuPay card, RuPay card is Indian card company. its also good for our Indian economy. SBI promotional offers 10% off or 15% off Amazon/Flipkart offer now also valid on SBI RuPay cards too.",flipkart
2019-11-21 19:58:56+00:00,٣- المسألة ليست مسألة عدم نجاح أمازون فالصين والهند..أمازون منافسة في الهند بقوة لكن شركة Flipkart المملوكة حاليا لمنافس امازون في أمريكا: Walmart متفوقة لكن لم نجد تصريح واحد لمؤسسين flipkart يدعون أمازون للخروج من السوق ٤- الصين تمنع كثير من شركات أمريكا أساسا من العمل فيها,flipkart
2019-11-21 19:50:26+00:00,"There are several other unicorns under IITD as well But the point made here is - the value was created by an Indian in India Of all the money used to buy Flipkart, a good part came to India (rest mostly to Japan)",flipkart
2019-11-21 19:50:10+00:00,@Flipkart these kind of things never happen with Amazon. Won't be ordering anything from now on from you guys. (2/2),flipkart
2019-11-21 19:49:15+00:00,@Flipkart My order is out for delivery since the past two days. Are you guys delivering from mars or something? Tried contacting your customer care but they were of no use. Also tried contacting the delivery executive but even then he didn't come and blocked my no. later (1/2) ,flipkart
2019-11-21 19:47:02+00:00,Retire Rich: Invest Rs.40 a day! available on Amazon and flipkart....and other leading book stores of course!! ,flipkart
2019-11-21 19:45:42+00:00,@NammaBESCOM when are you going to fix the electric pole here in Bhoganhalli. The entire stretch is not lit because of the incomplete work Address Next to Mayfair apartment Bhoganhalli road Gear road Behind Flipkart office ,flipkart
2019-11-21 19:41:49+00:00,So you mean to say I need to keep this product? What If this is not useful for me at all? I should have read this before buying anything from @Flipkart,flipkart
2019-11-21 19:41:19+00:00,"Flipkart , this is the great Indian Sale, literally",flipkart
2019-11-21 19:38:25+00:00,*567 ₹ in saving account And owe 6587₹ of Flipkart pay later * Now it's all yours ,flipkart
2019-11-21 19:33:53+00:00,@flipkartsupport unable to find apply promo option in Flipkart grocery page. Help!,flipkart
2019-11-21 19:23:51+00:00,#realmeX2Pro Grand Launch Event @realmemobiles #DareToLeap @realmecareIN @AmlanPati @NeonVikash @heysiddi @sp_patil1 @MadhavSheth1 @FrancisRealme @nidhi_bhatia @liguangyong521 @AmreliaRuhez @clintonjeff @TechnicalGuruji @91mobiles @Flipkart ,flipkart
2019-11-21 19:23:34+00:00,@flipkartsupport Don't buy marq brand ac from flipkart they are cheaters fraud looted my 26999 for marq ac and it is not working from last 3 months and the cheaters are denied to give service ,flipkart
2019-11-21 19:22:41+00:00,@flipkartsupport @Flipkart What is the status of my order....? Order ID - OD116887826422575000 ....So hell with you flipkart .... .... I been almost a month now... I have never ever seen such pathetic attitude/service from any kind of service provider.... You are looting people,flipkart
2019-11-21 19:19:56+00:00,"No, even in the announcement they announced a 30W",flipkart
2019-11-21 19:13:49+00:00,We understand your concern about the order cancellation. Here’s how you can cancel your order in a few simple steps from your Flipkart account: 1. Go to ‘My Orders’: http://fkrt.it/bqWVTmNN 2. Choose the item you wish to cancel (1/2),flipkart
2019-11-21 19:09:33+00:00,@Flipkart I want to cancel the order OD OD117120965207416000,flipkart
2019-11-21 19:06:03+00:00,Fraud by paytmwal in flipkart image https://consumercomplaintscourt.com/fraud-by-paytmwal-in-flipkart-image/,flipkart
