date,tweet,word
2019-12-13 23:39:30+00:00,"How I hope you could reach it in your nearby book store! For now, it is available on @amazon @Flipkart and notion press https://notionpress.com/read/3s-and-our-health #3SEffect",flipkart
2019-12-13 23:32:27+00:00,Respite: November imports down12.31% http://bit.ly/35nazUu @ExportersIndia @ExportWW @IndiaEximBank @EximBankUS @CloudExpoAsia @AeroIndiashow @ICCCImumbai @CIIEvents @IndianBankInfo @TiEGlobal @USIBC @UKIBC @Walmart @Flipkart @amazonIN @DGCX @makeinindia @ChinaIndiaD @USCSIndia,flipkart
2019-12-13 23:26:56+00:00,When will k30 comes to India,flipkart
2019-12-13 23:23:36+00:00,I this product on Flipkart! CORUS BAG-596 25 L Laptop Backpack http://dl.flipkart.com/dl/corus-bag-596-25-l-laptop-backpack/p/itmfhfngfvy3nns4?pid=BKPFHYGE6AAHBWCK&amp;cmpid=product.share.pp #buyonflipkart via @Flipkart HI,flipkart
2019-12-13 23:14:24+00:00,#Flipkart ,flipkart
2019-12-13 23:08:41+00:00,I this product on Flipkart! CORUS BAG-596 25 L Laptop Backpack http://dl.flipkart.com/dl/corus-bag-596-25-l-laptop-backpack/p/itmfhfngfvy3nns4?pid=BKPFHYGE6AAHBWCK&amp;cmpid=product.share.pp #buyonflipkart via @Flipkart,flipkart
2019-12-13 23:08:26+00:00,I this product on Flipkart! CORUS BAG-10597 30 L Trolley Laptop Backpack http://dl.flipkart.com/dl/corus-bag-10597-30-l-trolley-laptop-backpack/p/itmfh27wfzbpeg46?pid=BKPFHFH4SM7ZHV2Z&amp;cmpid=product.share.pp #buyonflipkart via @Flipkart,flipkart
2019-12-13 22:57:42+00:00,"Traders Protest Government 'Collusion' With Amazon, Flipkart #News #BreakingNews #technews #Technology #TechnologyNews #DigitalTransformation https://getaps.site/traders-protest-government-collusion-with-amazon-flipkart/?feed_id=6709&amp;_unique_id=5df41765d2aa9",flipkart
2019-12-13 22:52:19+00:00,Is there any policy in flipkart that when you pay whole amount for any product then also the customer have to wait on roadside to receive that product from delivery boy if the customer age is +60 yrs. Please advise,flipkart
2019-12-13 22:49:06+00:00,"Hello, From last 7 days i am facing an issue regarding my product, complained couple of times but no response from any one (senior or Junior). So I request any one of flipkart senior executive to please resolve my issue.",flipkart
2019-12-13 22:43:34+00:00,Oh no...,flipkart
2019-12-13 22:39:15+00:00,What's the #difference between #Amazon and Flipkart? http://www.differencebetween.net/technology/difference-between-amazon-and-flipkart/,flipkart
2019-12-13 22:37:30+00:00,And can assure any #indian that @Flipkart is thousand times better than @amazon @amazonIN,flipkart
2019-12-13 22:33:34+00:00,"@flipkartsupport please update the status of my order. Even after repeated queries with the Customer care, Its still not been processed even after crossing the delivery date.@Flipkart ",flipkart
2019-12-13 22:30:51+00:00,@Flipkart @flipkartsupport You already my issue. Now what left to share with you. I don't think you are going to help me in it. And yes don't reply back with you SOP message regarding refund and apology statement so called SOORY SIR,flipkart
2019-12-13 22:19:29+00:00,When it comes to closure of account @myntra is faster den cheetah kudos 2 your #CustomerObsession this is the reason u and your parental company @Flipkart is no where close to customer retention than @amazonIN cause all you know is stealing money from the customers #BoycottMyntra,flipkart
2019-12-13 22:15:19+00:00,"Hello Everyone Good News – For work from home opportunity through you mobile. ☛ You will Earn money from Amazon, Flipkart, Mobile Recharge &amp; While playing games. ☛ You will learn Digital Skills to build your Career in Affiliate Marketing. #nexmoney #nexmoneyahmedabad",flipkart
2019-12-13 22:04:46+00:00,My complaint is pending from last 1 month nobody is helping me never thought this kind of service from flipkart. ,flipkart
2019-12-13 22:00:53+00:00,@Flipkart Red tape not ready to help tell me who is responsible for my money. Shoe sole got damaged within few weeks very costly shoe order OD1167928******04000,flipkart
2019-12-13 21:51:39+00:00,"@ASUS_ROG coz of excellent system of Flipkart sale, i have been waiting to purchase the 12gb ram variant since months and yet no luck. If there is any other purchase option, i will gladly buy and talk more about asus on my YT channel. P.S: no sponsorship",flipkart
2019-12-13 21:47:44+00:00,@ASUS_ROG_IN @ASUS_ROG : You promote phone so well and @Flipkart is least bothered to even notify me of product availability. Kudos to your customer service. Am so pleased by the way you treated me. Kudos any other place i can purchase 12gb ram phone?,flipkart
2019-12-13 21:46:19+00:00,@flipkartsupport is all about fake promises... 3days chase -no updates/response Custom care -fake response and assurance Resolution - awaited #Flipkart #harassment,flipkart
2019-12-13 21:44:59+00:00,@MiIndiaSupport I have Mi LED Smart TV 4A 108 cm (43) bought on October 2018. Not received Android 9.0 update for my tv as promised by Flipkart within Jan 2019. Jan 2020 coming no update till now.Why?,flipkart
2019-12-13 21:44:30+00:00,"Bengaluru man orders Apple iPhone 11 Pro from Flipkart, gets fake phone instead - Technology News ",flipkart
2019-12-13 21:42:11+00:00,I this product on Flipkart! CORUS BAG-596 25 L Laptop Backpack http://dl.flipkart.com/dl/corus-bag-596-25-l-laptop-backpack/p/itmfhfngfvy3nns4?pid=BKPFHYGE6AAHBWCK&amp;cmpid=product.share.pp #buyonflipkart via @Flipkart,flipkart
2019-12-13 21:35:36+00:00,"Is #MacBookPro 16"" available in India to order? @AppleSupport @amazonIN @Flipkart",flipkart
2019-12-13 21:29:44+00:00,cancel the fucking order i can order that from @MyNykaa or @Flipkart,flipkart
2019-12-13 21:08:05+00:00,Fake phone on Flipkart: Bengaluru man orders Apple iPhone 11 Pro; gets fake iPhone via @BGRIndia,flipkart
2019-12-13 20:51:13+00:00,"#cs@flipkart.com, #vendor@flipkart.com, #business@flipkart.com #flipkart #CustomerFeedback #Flipkart #SBI Just irritating their customers by dis satisfying servicec... And we common peoples are being hunt in this.. I want my refund back",flipkart
2019-12-13 20:46:23+00:00,#Flipkart #flipkartemployee #flipkart #Flipkart From last 22 days flipkart is just giving me a date for 3 days...and my refund is not deposited till today... I am calling them from last 15 days..but same questions same answers and same time they given me.. ,flipkart
2019-12-13 20:40:56+00:00,The best gift i received is Laptop... which i gifted myself from my very first revenue of my company and i gifted Brand New Laptop to myself which will help me grow more. #GyFTR #ContestIndia #amazon #myntra #flipkart #sale,flipkart
2019-12-13 20:38:33+00:00,"To ensure that your Flipkart account information is safe, please start a private message with us. (2/2) - Suhas ",flipkart
